"MTU","Out Area","In Area","Physical Flow (MW)"
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"21/03/2024 11:00:00 - 21/03/2024 12:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"21/03/2024 11:00:00 - 21/03/2024 12:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"21/03/2024 11:00:00 - 21/03/2024 12:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"21/03/2024 11:00:00 - 21/03/2024 12:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"21/03/2024 12:00:00 - 21/03/2024 13:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"21/03/2024 12:00:00 - 21/03/2024 13:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"21/03/2024 12:00:00 - 21/03/2024 13:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"21/03/2024 12:00:00 - 21/03/2024 13:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"21/03/2024 13:00:00 - 21/03/2024 14:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"21/03/2024 13:00:00 - 21/03/2024 14:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"21/03/2024 13:00:00 - 21/03/2024 14:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"21/03/2024 13:00:00 - 21/03/2024 14:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"21/03/2024 14:00:00 - 21/03/2024 15:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"21/03/2024 14:00:00 - 21/03/2024 15:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"21/03/2024 14:00:00 - 21/03/2024 15:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"21/03/2024 14:00:00 - 21/03/2024 15:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"21/03/2024 15:00:00 - 21/03/2024 16:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"21/03/2024 15:00:00 - 21/03/2024 16:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"21/03/2024 15:00:00 - 21/03/2024 16:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"21/03/2024 15:00:00 - 21/03/2024 16:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"21/03/2024 16:00:00 - 21/03/2024 17:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"21/03/2024 16:00:00 - 21/03/2024 17:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"21/03/2024 16:00:00 - 21/03/2024 17:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"21/03/2024 16:00:00 - 21/03/2024 17:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"21/03/2024 17:00:00 - 21/03/2024 18:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"21/03/2024 17:00:00 - 21/03/2024 18:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"21/03/2024 17:00:00 - 21/03/2024 18:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"21/03/2024 17:00:00 - 21/03/2024 18:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"21/03/2024 18:00:00 - 21/03/2024 19:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"21/03/2024 18:00:00 - 21/03/2024 19:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"21/03/2024 18:00:00 - 21/03/2024 19:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"21/03/2024 18:00:00 - 21/03/2024 19:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"21/03/2024 19:00:00 - 21/03/2024 20:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"21/03/2024 19:00:00 - 21/03/2024 20:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"21/03/2024 19:00:00 - 21/03/2024 20:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"21/03/2024 19:00:00 - 21/03/2024 20:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"21/03/2024 20:00:00 - 21/03/2024 21:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"21/03/2024 20:00:00 - 21/03/2024 21:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"21/03/2024 20:00:00 - 21/03/2024 21:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"21/03/2024 20:00:00 - 21/03/2024 21:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"21/03/2024 21:00:00 - 21/03/2024 22:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"21/03/2024 21:00:00 - 21/03/2024 22:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"21/03/2024 21:00:00 - 21/03/2024 22:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"21/03/2024 21:00:00 - 21/03/2024 22:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"21/03/2024 22:00:00 - 21/03/2024 23:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"21/03/2024 22:00:00 - 21/03/2024 23:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"21/03/2024 22:00:00 - 21/03/2024 23:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"21/03/2024 22:00:00 - 21/03/2024 23:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"21/03/2024 23:00:00 - 22/03/2024 00:00:00","BZN|DE-AT-LU","BZN|FR","n/e"
"21/03/2024 23:00:00 - 22/03/2024 00:00:00","BZN|IT-North-FR","BZN|FR","n/e"
"21/03/2024 23:00:00 - 22/03/2024 00:00:00","BZN|FR","BZN|DE-AT-LU","n/e"
"21/03/2024 23:00:00 - 22/03/2024 00:00:00","BZN|FR","BZN|IT-North-FR","n/e"
"21/03/2024 01:00:00 - 21/03/2024 02:00:00","BZN|IT-North","BZN|FR","0.00"
"21/03/2024 01:00:00 - 21/03/2024 02:00:00","BZN|DE-LU","BZN|FR","0.00"
"21/03/2024 01:00:00 - 21/03/2024 02:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"21/03/2024 01:00:00 - 21/03/2024 02:00:00","BZN|BE","BZN|FR","0.00"
"21/03/2024 01:00:00 - 21/03/2024 02:00:00","BZN|CH","BZN|FR","0.00"
"21/03/2024 01:00:00 - 21/03/2024 02:00:00","BZN|ES","BZN|FR","2519.93"
"21/03/2024 01:00:00 - 21/03/2024 02:00:00","BZN|FR","BZN|IT-North","1838.00"
"21/03/2024 01:00:00 - 21/03/2024 02:00:00","BZN|FR","BZN|DE-LU","2080.52"
"21/03/2024 01:00:00 - 21/03/2024 02:00:00","BZN|FR","BZN|GB(IFA)","1010.25"
"21/03/2024 01:00:00 - 21/03/2024 02:00:00","BZN|FR","BZN|BE","2991.23"
"21/03/2024 01:00:00 - 21/03/2024 02:00:00","BZN|FR","BZN|CH","2613.00"
"21/03/2024 01:00:00 - 21/03/2024 02:00:00","BZN|FR","BZN|ES","0.00"
"21/03/2024 01:00:00 - 21/03/2024 02:00:00","BZN|FR","BZN|GB","3057.25"
"21/03/2024 01:00:00 - 21/03/2024 02:00:00","BZN|FR","BZN|GB(ElecLink)","1023.00"
"21/03/2024 01:00:00 - 21/03/2024 02:00:00","BZN|FR","BZN|GB(IFA2)","1024.00"
"21/03/2024 01:00:00 - 21/03/2024 02:00:00","BZN|GB","BZN|FR","0.00"
"21/03/2024 01:00:00 - 21/03/2024 02:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"21/03/2024 01:00:00 - 21/03/2024 02:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|IT-North","BZN|FR","0.00"
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|DE-LU","BZN|FR","0.00"
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|BE","BZN|FR","0.00"
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|CH","BZN|FR","0.00"
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|ES","BZN|FR","2460.78"
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|FR","BZN|IT-North","1800.00"
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|FR","BZN|DE-LU","1988.05"
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|FR","BZN|GB(IFA)","1009.50"
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|FR","BZN|BE","2684.23"
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|FR","BZN|CH","2800.50"
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|FR","BZN|ES","0.00"
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|FR","BZN|GB","3056.50"
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|FR","BZN|GB(ElecLink)","1023.00"
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|FR","BZN|GB(IFA2)","1024.00"
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|GB","BZN|FR","0.00"
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"21/03/2024 02:00:00 - 21/03/2024 03:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|IT-North","BZN|FR","0.00"
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|DE-LU","BZN|FR","0.00"
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|BE","BZN|FR","0.00"
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|CH","BZN|FR","0.00"
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|ES","BZN|FR","2374.02"
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|FR","BZN|IT-North","1681.25"
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|FR","BZN|DE-LU","2153.88"
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|FR","BZN|GB(IFA)","1010.50"
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|FR","BZN|BE","2651.27"
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|FR","BZN|CH","3048.75"
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|FR","BZN|ES","0.00"
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|FR","BZN|GB","3057.50"
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|FR","BZN|GB(ElecLink)","1023.00"
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|FR","BZN|GB(IFA2)","1024.00"
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|GB","BZN|FR","0.00"
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"21/03/2024 03:00:00 - 21/03/2024 04:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|IT-North","BZN|FR","0.00"
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|DE-LU","BZN|FR","0.00"
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|BE","BZN|FR","0.00"
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|CH","BZN|FR","0.00"
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|ES","BZN|FR","2518.55"
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|FR","BZN|IT-North","1644.75"
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|FR","BZN|DE-LU","2128.60"
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|FR","BZN|GB(IFA)","1010.75"
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|FR","BZN|BE","2620.24"
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|FR","BZN|CH","3116.00"
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|FR","BZN|ES","0.00"
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|FR","BZN|GB","3058.00"
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|FR","BZN|GB(ElecLink)","1023.00"
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|FR","BZN|GB(IFA2)","1024.25"
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|GB","BZN|FR","0.00"
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"21/03/2024 04:00:00 - 21/03/2024 05:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|IT-North","BZN|FR","0.00"
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|DE-LU","BZN|FR","0.00"
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|BE","BZN|FR","0.00"
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|CH","BZN|FR","0.00"
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|ES","BZN|FR","2315.97"
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|FR","BZN|IT-North","1661.00"
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|FR","BZN|DE-LU","2089.48"
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|FR","BZN|GB(IFA)","1009.75"
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|FR","BZN|BE","2096.51"
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|FR","BZN|CH","2963.00"
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|FR","BZN|ES","0.00"
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|FR","BZN|GB","3056.75"
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|FR","BZN|GB(ElecLink)","1023.00"
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|FR","BZN|GB(IFA2)","1024.00"
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|GB","BZN|FR","0.00"
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"21/03/2024 05:00:00 - 21/03/2024 06:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|IT-North","BZN|FR","0.00"
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|DE-LU","BZN|FR","0.00"
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|BE","BZN|FR","0.00"
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|CH","BZN|FR","0.00"
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|ES","BZN|FR","2321.09"
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|FR","BZN|IT-North","1688.00"
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|FR","BZN|DE-LU","2099.17"
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|FR","BZN|GB(IFA)","1009.75"
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|FR","BZN|BE","2103.58"
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|FR","BZN|CH","2212.50"
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|FR","BZN|ES","0.00"
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|FR","BZN|GB","3057.00"
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|FR","BZN|GB(ElecLink)","1023.00"
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|FR","BZN|GB(IFA2)","1024.25"
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|GB","BZN|FR","0.00"
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"21/03/2024 06:00:00 - 21/03/2024 07:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|IT-North","BZN|FR","0.00"
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|DE-LU","BZN|FR","0.00"
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|BE","BZN|FR","0.00"
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|CH","BZN|FR","0.00"
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|ES","BZN|FR","2152.10"
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|FR","BZN|IT-North","1292.00"
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|FR","BZN|DE-LU","1859.57"
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|FR","BZN|GB(IFA)","1011.25"
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|FR","BZN|BE","2429.30"
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|FR","BZN|CH","1348.50"
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|FR","BZN|ES","0.00"
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|FR","BZN|GB","3058.25"
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|FR","BZN|GB(ElecLink)","1022.00"
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|FR","BZN|GB(IFA2)","1025.00"
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|GB","BZN|FR","0.00"
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"21/03/2024 07:00:00 - 21/03/2024 08:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|IT-North","BZN|FR","0.00"
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|DE-LU","BZN|FR","0.00"
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|BE","BZN|FR","0.00"
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|CH","BZN|FR","0.00"
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|ES","BZN|FR","1876.59"
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|FR","BZN|IT-North","1150.25"
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|FR","BZN|DE-LU","1757.50"
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|FR","BZN|GB(IFA)","1010.25"
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|FR","BZN|BE","2895.94"
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|FR","BZN|CH","914.75"
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|FR","BZN|ES","0.00"
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|FR","BZN|GB","3056.25"
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|FR","BZN|GB(ElecLink)","1022.00"
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|FR","BZN|GB(IFA2)","1024.00"
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|GB","BZN|FR","0.00"
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"21/03/2024 08:00:00 - 21/03/2024 09:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|IT-North","BZN|FR","0.00"
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|DE-LU","BZN|FR","0.00"
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|BE","BZN|FR","0.00"
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|CH","BZN|FR","0.00"
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|ES","BZN|FR","1751.86"
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|FR","BZN|IT-North","1391.25"
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|FR","BZN|DE-LU","1916.22"
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|FR","BZN|GB(IFA)","1009.75"
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|FR","BZN|BE","2750.80"
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|FR","BZN|CH","1809.25"
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|FR","BZN|ES","0.00"
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|FR","BZN|GB","3055.75"
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|FR","BZN|GB(ElecLink)","1022.00"
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|FR","BZN|GB(IFA2)","1024.00"
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|GB","BZN|FR","0.00"
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"21/03/2024 09:00:00 - 21/03/2024 10:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|IT-North","BZN|FR","0.00"
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|DE-LU","BZN|FR","0.00"
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|GB(IFA)","BZN|FR","0.00"
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|BE","BZN|FR","0.00"
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|CH","BZN|FR","0.00"
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|ES","BZN|FR","2061.63"
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|FR","BZN|IT-North","1459.00"
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|FR","BZN|DE-LU","1654.76"
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|FR","BZN|GB(IFA)","1009.25"
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|FR","BZN|BE","2346.60"
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|FR","BZN|CH","2391.25"
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|FR","BZN|ES","0.00"
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|FR","BZN|GB","3055.25"
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|FR","BZN|GB(ElecLink)","1022.00"
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|FR","BZN|GB(IFA2)","1024.00"
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|GB","BZN|FR","0.00"
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|GB(ElecLink)","BZN|FR","0.00"
"21/03/2024 10:00:00 - 21/03/2024 11:00:00","BZN|GB(IFA2)","BZN|FR","0.00"
"21/03/2024 11:00:00 - 21/03/2024 12:00:00","BZN|IT-North","BZN|FR","0.00"
