"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"10/02/2024 04:00:00 - 10/02/2024 05:00:00","BZN|IE(SEM)","Without sequence","85.04","",""
"10/02/2024 05:00:00 - 10/02/2024 06:00:00","BZN|IE(SEM)","Without sequence","86.02","",""
"10/02/2024 06:00:00 - 10/02/2024 07:00:00","BZN|IE(SEM)","Without sequence","79.44","",""
"10/02/2024 07:00:00 - 10/02/2024 08:00:00","BZN|IE(SEM)","Without sequence","88.41","",""
"10/02/2024 08:00:00 - 10/02/2024 09:00:00","BZN|IE(SEM)","Without sequence","78.96","",""
"10/02/2024 09:00:00 - 10/02/2024 10:00:00","BZN|IE(SEM)","Without sequence","86.77","",""
"10/02/2024 10:00:00 - 10/02/2024 11:00:00","BZN|IE(SEM)","Without sequence","98.5","",""
"10/02/2024 11:00:00 - 10/02/2024 12:00:00","BZN|IE(SEM)","Without sequence","110.2","",""
"10/02/2024 12:00:00 - 10/02/2024 13:00:00","BZN|IE(SEM)","Without sequence","115.0","",""
"10/02/2024 13:00:00 - 10/02/2024 14:00:00","BZN|IE(SEM)","Without sequence","120.21","",""
"10/02/2024 14:00:00 - 10/02/2024 15:00:00","BZN|IE(SEM)","Without sequence","115.0","",""
"10/02/2024 15:00:00 - 10/02/2024 16:00:00","BZN|IE(SEM)","Without sequence","108.14","",""
"10/02/2024 16:00:00 - 10/02/2024 17:00:00","BZN|IE(SEM)","Without sequence","118.2","",""
"10/02/2024 17:00:00 - 10/02/2024 18:00:00","BZN|IE(SEM)","Without sequence","128.2","",""
"10/02/2024 18:00:00 - 10/02/2024 19:00:00","BZN|IE(SEM)","Without sequence","153.21","",""
"10/02/2024 19:00:00 - 10/02/2024 20:00:00","BZN|IE(SEM)","Without sequence","154.6","",""
"10/02/2024 20:00:00 - 10/02/2024 21:00:00","BZN|IE(SEM)","Without sequence","132.56","",""
"10/02/2024 21:00:00 - 10/02/2024 22:00:00","BZN|IE(SEM)","Without sequence","97.92","",""
"10/02/2024 22:00:00 - 10/02/2024 23:00:00","BZN|IE(SEM)","Without sequence","92.39","",""
"10/02/2024 23:00:00 - 11/02/2024 00:00:00","BZN|IE(SEM)","Without sequence","86.0","",""
"11/02/2024 00:00:00 - 11/02/2024 01:00:00","BZN|IE(SEM)","Without sequence","102.22","",""
"11/02/2024 01:00:00 - 11/02/2024 02:00:00","BZN|IE(SEM)","Without sequence","98.39","",""
"11/02/2024 02:00:00 - 11/02/2024 03:00:00","BZN|IE(SEM)","Without sequence","97.73","",""
"11/02/2024 03:00:00 - 11/02/2024 04:00:00","BZN|IE(SEM)","Without sequence","87.0","",""
"11/02/2024 04:00:00 - 11/02/2024 05:00:00","BZN|IE(SEM)","Without sequence","81.29","",""
"11/02/2024 05:00:00 - 11/02/2024 06:00:00","BZN|IE(SEM)","Without sequence","76.75","",""
"11/02/2024 06:00:00 - 11/02/2024 07:00:00","BZN|IE(SEM)","Without sequence","71.31","",""
"11/02/2024 07:00:00 - 11/02/2024 08:00:00","BZN|IE(SEM)","Without sequence","75.0","",""
"11/02/2024 08:00:00 - 11/02/2024 09:00:00","BZN|IE(SEM)","Without sequence","68.0","",""
"11/02/2024 09:00:00 - 11/02/2024 10:00:00","BZN|IE(SEM)","Without sequence","75.0","",""
"11/02/2024 10:00:00 - 11/02/2024 11:00:00","BZN|IE(SEM)","Without sequence","92.0","",""
"11/02/2024 11:00:00 - 11/02/2024 12:00:00","BZN|IE(SEM)","Without sequence","94.39","",""
"11/02/2024 12:00:00 - 11/02/2024 13:00:00","BZN|IE(SEM)","Without sequence","88.0","",""
"11/02/2024 13:00:00 - 11/02/2024 14:00:00","BZN|IE(SEM)","Without sequence","85.0","",""
"11/02/2024 14:00:00 - 11/02/2024 15:00:00","BZN|IE(SEM)","Without sequence","71.47","",""
"11/02/2024 15:00:00 - 11/02/2024 16:00:00","BZN|IE(SEM)","Without sequence","67.14","",""
"11/02/2024 16:00:00 - 11/02/2024 17:00:00","BZN|IE(SEM)","Without sequence","71.07","",""
"11/02/2024 17:00:00 - 11/02/2024 18:00:00","BZN|IE(SEM)","Without sequence","88.4","",""
"11/02/2024 18:00:00 - 11/02/2024 19:00:00","BZN|IE(SEM)","Without sequence","117.22","",""
"11/02/2024 19:00:00 - 11/02/2024 20:00:00","BZN|IE(SEM)","Without sequence","123.03","",""
"11/02/2024 20:00:00 - 11/02/2024 21:00:00","BZN|IE(SEM)","Without sequence","106.22","",""
"11/02/2024 21:00:00 - 11/02/2024 22:00:00","BZN|IE(SEM)","Without sequence","86.43","",""
"11/02/2024 22:00:00 - 11/02/2024 23:00:00","BZN|IE(SEM)","Without sequence","78.35","",""
"11/02/2024 23:00:00 - 12/02/2024 00:00:00","BZN|IE(SEM)","Without sequence","67.06","",""
"12/02/2024 00:00:00 - 12/02/2024 01:00:00","BZN|IE(SEM)","Without sequence","64.92","",""
"12/02/2024 01:00:00 - 12/02/2024 02:00:00","BZN|IE(SEM)","Without sequence","67.8","",""
"12/02/2024 02:00:00 - 12/02/2024 03:00:00","BZN|IE(SEM)","Without sequence","69.44","",""
"12/02/2024 03:00:00 - 12/02/2024 04:00:00","BZN|IE(SEM)","Without sequence","69.65","",""
"12/02/2024 04:00:00 - 12/02/2024 05:00:00","BZN|IE(SEM)","Without sequence","70.06","",""
"12/02/2024 05:00:00 - 12/02/2024 06:00:00","BZN|IE(SEM)","Without sequence","72.31","",""
"12/02/2024 06:00:00 - 12/02/2024 07:00:00","BZN|IE(SEM)","Without sequence","75.85","",""
"12/02/2024 07:00:00 - 12/02/2024 08:00:00","BZN|IE(SEM)","Without sequence","90.95","",""
"12/02/2024 08:00:00 - 12/02/2024 09:00:00","BZN|IE(SEM)","Without sequence","99.57","",""
"12/02/2024 09:00:00 - 12/02/2024 10:00:00","BZN|IE(SEM)","Without sequence","96.0","",""
"12/02/2024 10:00:00 - 12/02/2024 11:00:00","BZN|IE(SEM)","Without sequence","89.0","",""
"12/02/2024 11:00:00 - 12/02/2024 12:00:00","BZN|IE(SEM)","Without sequence","76.01","",""
"12/02/2024 12:00:00 - 12/02/2024 13:00:00","BZN|IE(SEM)","Without sequence","69.0","",""
"12/02/2024 13:00:00 - 12/02/2024 14:00:00","BZN|IE(SEM)","Without sequence","64.93","",""
"12/02/2024 14:00:00 - 12/02/2024 15:00:00","BZN|IE(SEM)","Without sequence","64.0","",""
"12/02/2024 15:00:00 - 12/02/2024 16:00:00","BZN|IE(SEM)","Without sequence","65.18","",""
"12/02/2024 16:00:00 - 12/02/2024 17:00:00","BZN|IE(SEM)","Without sequence","66.51","",""
"12/02/2024 17:00:00 - 12/02/2024 18:00:00","BZN|IE(SEM)","Without sequence","79.0","",""
"12/02/2024 18:00:00 - 12/02/2024 19:00:00","BZN|IE(SEM)","Without sequence","98.0","",""
"12/02/2024 19:00:00 - 12/02/2024 20:00:00","BZN|IE(SEM)","Without sequence","99.0","",""
"12/02/2024 20:00:00 - 12/02/2024 21:00:00","BZN|IE(SEM)","Without sequence","95.15","",""
"12/02/2024 21:00:00 - 12/02/2024 22:00:00","BZN|IE(SEM)","Without sequence","84.07","",""
"12/02/2024 22:00:00 - 12/02/2024 23:00:00","BZN|IE(SEM)","Without sequence","76.6","",""
"12/02/2024 23:00:00 - 13/02/2024 00:00:00","BZN|IE(SEM)","Without sequence","68.0","",""
"14/02/2024 00:00:00 - 14/02/2024 01:00:00","BZN|IE(SEM)","Without sequence","75.99","",""
"14/02/2024 01:00:00 - 14/02/2024 02:00:00","BZN|IE(SEM)","Without sequence","74.74","",""
"14/02/2024 02:00:00 - 14/02/2024 03:00:00","BZN|IE(SEM)","Without sequence","74.34","",""
"14/02/2024 03:00:00 - 14/02/2024 04:00:00","BZN|IE(SEM)","Without sequence","72.21","",""
"14/02/2024 04:00:00 - 14/02/2024 05:00:00","BZN|IE(SEM)","Without sequence","69.73","",""
"14/02/2024 05:00:00 - 14/02/2024 06:00:00","BZN|IE(SEM)","Without sequence","67.7","",""
"14/02/2024 06:00:00 - 14/02/2024 07:00:00","BZN|IE(SEM)","Without sequence","69.62","",""
"14/02/2024 07:00:00 - 14/02/2024 08:00:00","BZN|IE(SEM)","Without sequence","75.4","",""
"14/02/2024 08:00:00 - 14/02/2024 09:00:00","BZN|IE(SEM)","Without sequence","82.66","",""
"14/02/2024 09:00:00 - 14/02/2024 10:00:00","BZN|IE(SEM)","Without sequence","80.0","",""
"14/02/2024 10:00:00 - 14/02/2024 11:00:00","BZN|IE(SEM)","Without sequence","82.0","",""
"14/02/2024 11:00:00 - 14/02/2024 12:00:00","BZN|IE(SEM)","Without sequence","80.0","",""
"14/02/2024 12:00:00 - 14/02/2024 13:00:00","BZN|IE(SEM)","Without sequence","80.36","",""
"14/02/2024 13:00:00 - 14/02/2024 14:00:00","BZN|IE(SEM)","Without sequence","79.98","",""
"14/02/2024 14:00:00 - 14/02/2024 15:00:00","BZN|IE(SEM)","Without sequence","79.0","",""
"14/02/2024 15:00:00 - 14/02/2024 16:00:00","BZN|IE(SEM)","Without sequence","81.0","",""
"14/02/2024 16:00:00 - 14/02/2024 17:00:00","BZN|IE(SEM)","Without sequence","88.3","",""
"14/02/2024 17:00:00 - 14/02/2024 18:00:00","BZN|IE(SEM)","Without sequence","110.0","",""
"14/02/2024 18:00:00 - 14/02/2024 19:00:00","BZN|IE(SEM)","Without sequence","145.6","",""
"14/02/2024 19:00:00 - 14/02/2024 20:00:00","BZN|IE(SEM)","Without sequence","155.6","",""
"14/02/2024 20:00:00 - 14/02/2024 21:00:00","BZN|IE(SEM)","Without sequence","120.88","",""
"14/02/2024 21:00:00 - 14/02/2024 22:00:00","BZN|IE(SEM)","Without sequence","94.27","",""
"14/02/2024 22:00:00 - 14/02/2024 23:00:00","BZN|IE(SEM)","Without sequence","84.16","",""
"14/02/2024 23:00:00 - 15/02/2024 00:00:00","BZN|IE(SEM)","Without sequence","72.34","",""
"15/02/2024 00:00:00 - 15/02/2024 01:00:00","BZN|IE(SEM)","Without sequence","69.1","",""
"15/02/2024 01:00:00 - 15/02/2024 02:00:00","BZN|IE(SEM)","Without sequence","71.81","",""
"15/02/2024 02:00:00 - 15/02/2024 03:00:00","BZN|IE(SEM)","Without sequence","69.93","",""
"15/02/2024 03:00:00 - 15/02/2024 04:00:00","BZN|IE(SEM)","Without sequence","70.03","",""
"15/02/2024 04:00:00 - 15/02/2024 05:00:00","BZN|IE(SEM)","Without sequence","72.35","",""
"15/02/2024 05:00:00 - 15/02/2024 06:00:00","BZN|IE(SEM)","Without sequence","71.6","",""
"15/02/2024 06:00:00 - 15/02/2024 07:00:00","BZN|IE(SEM)","Without sequence","76.01","",""
"15/02/2024 07:00:00 - 15/02/2024 08:00:00","BZN|IE(SEM)","Without sequence","79.15","",""
"15/02/2024 08:00:00 - 15/02/2024 09:00:00","BZN|IE(SEM)","Without sequence","87.97","",""
"15/02/2024 09:00:00 - 15/02/2024 10:00:00","BZN|IE(SEM)","Without sequence","103.92","",""
"15/02/2024 10:00:00 - 15/02/2024 11:00:00","BZN|IE(SEM)","Without sequence","145.0","",""
"15/02/2024 11:00:00 - 15/02/2024 12:00:00","BZN|IE(SEM)","Without sequence","155.0","",""
"15/02/2024 12:00:00 - 15/02/2024 13:00:00","BZN|IE(SEM)","Without sequence","155.0","",""
"15/02/2024 13:00:00 - 15/02/2024 14:00:00","BZN|IE(SEM)","Without sequence","155.0","",""
"15/02/2024 14:00:00 - 15/02/2024 15:00:00","BZN|IE(SEM)","Without sequence","141.45","",""
"15/02/2024 15:00:00 - 15/02/2024 16:00:00","BZN|IE(SEM)","Without sequence","135.0","",""
"15/02/2024 16:00:00 - 15/02/2024 17:00:00","BZN|IE(SEM)","Without sequence","135.0","",""
"15/02/2024 17:00:00 - 15/02/2024 18:00:00","BZN|IE(SEM)","Without sequence","132.09","",""
"15/02/2024 18:00:00 - 15/02/2024 19:00:00","BZN|IE(SEM)","Without sequence","175.0","",""
"15/02/2024 19:00:00 - 15/02/2024 20:00:00","BZN|IE(SEM)","Without sequence","180.0","",""
"15/02/2024 20:00:00 - 15/02/2024 21:00:00","BZN|IE(SEM)","Without sequence","112.45","",""
"15/02/2024 21:00:00 - 15/02/2024 22:00:00","BZN|IE(SEM)","Without sequence","88.04","",""
"15/02/2024 22:00:00 - 15/02/2024 23:00:00","BZN|IE(SEM)","Without sequence","81.5","",""
"15/02/2024 23:00:00 - 16/02/2024 00:00:00","BZN|IE(SEM)","Without sequence","72.35","",""
"16/02/2024 00:00:00 - 16/02/2024 01:00:00","BZN|IE(SEM)","Without sequence","75.3","",""
"16/02/2024 01:00:00 - 16/02/2024 02:00:00","BZN|IE(SEM)","Without sequence","69.72","",""
"16/02/2024 02:00:00 - 16/02/2024 03:00:00","BZN|IE(SEM)","Without sequence","70.4","",""
"16/02/2024 03:00:00 - 16/02/2024 04:00:00","BZN|IE(SEM)","Without sequence","67.53","",""
"16/02/2024 04:00:00 - 16/02/2024 05:00:00","BZN|IE(SEM)","Without sequence","65.6","",""
"16/02/2024 05:00:00 - 16/02/2024 06:00:00","BZN|IE(SEM)","Without sequence","65.3","",""
"16/02/2024 06:00:00 - 16/02/2024 07:00:00","BZN|IE(SEM)","Without sequence","66.0","",""
"16/02/2024 07:00:00 - 16/02/2024 08:00:00","BZN|IE(SEM)","Without sequence","75.0","",""
"16/02/2024 08:00:00 - 16/02/2024 09:00:00","BZN|IE(SEM)","Without sequence","77.0","",""
"16/02/2024 09:00:00 - 16/02/2024 10:00:00","BZN|IE(SEM)","Without sequence","81.68","",""
"16/02/2024 10:00:00 - 16/02/2024 11:00:00","BZN|IE(SEM)","Without sequence","85.35","",""
"16/02/2024 11:00:00 - 16/02/2024 12:00:00","BZN|IE(SEM)","Without sequence","86.14","",""
"16/02/2024 12:00:00 - 16/02/2024 13:00:00","BZN|IE(SEM)","Without sequence","80.89","",""
"16/02/2024 13:00:00 - 16/02/2024 14:00:00","BZN|IE(SEM)","Without sequence","77.0","",""
"16/02/2024 14:00:00 - 16/02/2024 15:00:00","BZN|IE(SEM)","Without sequence","77.0","",""
"16/02/2024 15:00:00 - 16/02/2024 16:00:00","BZN|IE(SEM)","Without sequence","88.93","",""
"16/02/2024 16:00:00 - 16/02/2024 17:00:00","BZN|IE(SEM)","Without sequence","99.0","",""
"16/02/2024 17:00:00 - 16/02/2024 18:00:00","BZN|IE(SEM)","Without sequence","115.54","",""
"16/02/2024 18:00:00 - 16/02/2024 19:00:00","BZN|IE(SEM)","Without sequence","149.3","",""
"16/02/2024 19:00:00 - 16/02/2024 20:00:00","BZN|IE(SEM)","Without sequence","176.0","",""
"16/02/2024 20:00:00 - 16/02/2024 21:00:00","BZN|IE(SEM)","Without sequence","132.0","",""
"16/02/2024 21:00:00 - 16/02/2024 22:00:00","BZN|IE(SEM)","Without sequence","106.75","",""
"16/02/2024 22:00:00 - 16/02/2024 23:00:00","BZN|IE(SEM)","Without sequence","90.65","",""
"16/02/2024 23:00:00 - 17/02/2024 00:00:00","BZN|IE(SEM)","Without sequence","82.22","",""
"17/02/2024 00:00:00 - 17/02/2024 01:00:00","BZN|IE(SEM)","Without sequence","100.04","",""
"17/02/2024 01:00:00 - 17/02/2024 02:00:00","BZN|IE(SEM)","Without sequence","81.0","",""
"17/02/2024 02:00:00 - 17/02/2024 03:00:00","BZN|IE(SEM)","Without sequence","74.79","",""
"17/02/2024 03:00:00 - 17/02/2024 04:00:00","BZN|IE(SEM)","Without sequence","78.01","",""
"17/02/2024 04:00:00 - 17/02/2024 05:00:00","BZN|IE(SEM)","Without sequence","71.02","",""
"17/02/2024 05:00:00 - 17/02/2024 06:00:00","BZN|IE(SEM)","Without sequence","67.9","",""
"17/02/2024 06:00:00 - 17/02/2024 07:00:00","BZN|IE(SEM)","Without sequence","66.09","",""
"17/02/2024 07:00:00 - 17/02/2024 08:00:00","BZN|IE(SEM)","Without sequence","66.95","",""
"17/02/2024 08:00:00 - 17/02/2024 09:00:00","BZN|IE(SEM)","Without sequence","70.41","",""
"17/02/2024 09:00:00 - 17/02/2024 10:00:00","BZN|IE(SEM)","Without sequence","72.69","",""
"17/02/2024 10:00:00 - 17/02/2024 11:00:00","BZN|IE(SEM)","Without sequence","78.42","",""
"17/02/2024 11:00:00 - 17/02/2024 12:00:00","BZN|IE(SEM)","Without sequence","71.0","",""
"17/02/2024 12:00:00 - 17/02/2024 13:00:00","BZN|IE(SEM)","Without sequence","67.22","",""
"17/02/2024 13:00:00 - 17/02/2024 14:00:00","BZN|IE(SEM)","Without sequence","66.4","",""
"17/02/2024 14:00:00 - 17/02/2024 15:00:00","BZN|IE(SEM)","Without sequence","67.0","",""
"17/02/2024 15:00:00 - 17/02/2024 16:00:00","BZN|IE(SEM)","Without sequence","66.27","",""
"17/02/2024 16:00:00 - 17/02/2024 17:00:00","BZN|IE(SEM)","Without sequence","68.4","",""
"17/02/2024 17:00:00 - 17/02/2024 18:00:00","BZN|IE(SEM)","Without sequence","76.8","",""
"17/02/2024 18:00:00 - 17/02/2024 19:00:00","BZN|IE(SEM)","Without sequence","105.0","",""
"17/02/2024 19:00:00 - 17/02/2024 20:00:00","BZN|IE(SEM)","Without sequence","123.0","",""
"17/02/2024 20:00:00 - 17/02/2024 21:00:00","BZN|IE(SEM)","Without sequence","118.0","",""
"17/02/2024 21:00:00 - 17/02/2024 22:00:00","BZN|IE(SEM)","Without sequence","102.2","",""
"17/02/2024 22:00:00 - 17/02/2024 23:00:00","BZN|IE(SEM)","Without sequence","93.01","",""
"17/02/2024 23:00:00 - 18/02/2024 00:00:00","BZN|IE(SEM)","Without sequence","91.16","",""
"18/02/2024 00:00:00 - 18/02/2024 01:00:00","BZN|IE(SEM)","Without sequence","71.74","",""
"18/02/2024 01:00:00 - 18/02/2024 02:00:00","BZN|IE(SEM)","Without sequence","70.74","",""
"18/02/2024 02:00:00 - 18/02/2024 03:00:00","BZN|IE(SEM)","Without sequence","74.6","",""
"18/02/2024 03:00:00 - 18/02/2024 04:00:00","BZN|IE(SEM)","Without sequence","74.71","",""
"18/02/2024 04:00:00 - 18/02/2024 05:00:00","BZN|IE(SEM)","Without sequence","71.37","",""
"18/02/2024 05:00:00 - 18/02/2024 06:00:00","BZN|IE(SEM)","Without sequence","71.37","",""
"18/02/2024 06:00:00 - 18/02/2024 07:00:00","BZN|IE(SEM)","Without sequence","65.02","",""
"18/02/2024 07:00:00 - 18/02/2024 08:00:00","BZN|IE(SEM)","Without sequence","65.4","",""
"18/02/2024 08:00:00 - 18/02/2024 09:00:00","BZN|IE(SEM)","Without sequence","65.57","",""
"18/02/2024 09:00:00 - 18/02/2024 10:00:00","BZN|IE(SEM)","Without sequence","70.35","",""
"18/02/2024 10:00:00 - 18/02/2024 11:00:00","BZN|IE(SEM)","Without sequence","74.72","",""
"18/02/2024 11:00:00 - 18/02/2024 12:00:00","BZN|IE(SEM)","Without sequence","80.76","",""
"18/02/2024 12:00:00 - 18/02/2024 13:00:00","BZN|IE(SEM)","Without sequence","88.0","",""
"18/02/2024 13:00:00 - 18/02/2024 14:00:00","BZN|IE(SEM)","Without sequence","88.0","",""
"18/02/2024 14:00:00 - 18/02/2024 15:00:00","BZN|IE(SEM)","Without sequence","78.51","",""
"18/02/2024 15:00:00 - 18/02/2024 16:00:00","BZN|IE(SEM)","Without sequence","73.07","",""
"18/02/2024 16:00:00 - 18/02/2024 17:00:00","BZN|IE(SEM)","Without sequence","70.09","",""
"18/02/2024 17:00:00 - 18/02/2024 18:00:00","BZN|IE(SEM)","Without sequence","80.0","",""
"18/02/2024 18:00:00 - 18/02/2024 19:00:00","BZN|IE(SEM)","Without sequence","101.39","",""
"18/02/2024 19:00:00 - 18/02/2024 20:00:00","BZN|IE(SEM)","Without sequence","104.99","",""
"18/02/2024 20:00:00 - 18/02/2024 21:00:00","BZN|IE(SEM)","Without sequence","85.0","",""
"18/02/2024 21:00:00 - 18/02/2024 22:00:00","BZN|IE(SEM)","Without sequence","69.38","",""
"18/02/2024 22:00:00 - 18/02/2024 23:00:00","BZN|IE(SEM)","Without sequence","71.0","",""
"18/02/2024 23:00:00 - 19/02/2024 00:00:00","BZN|IE(SEM)","Without sequence","61.75","",""
"19/02/2024 00:00:00 - 19/02/2024 01:00:00","BZN|IE(SEM)","Without sequence","59.73","",""
"19/02/2024 01:00:00 - 19/02/2024 02:00:00","BZN|IE(SEM)","Without sequence","58.82","",""
"19/02/2024 02:00:00 - 19/02/2024 03:00:00","BZN|IE(SEM)","Without sequence","53.07","",""
"19/02/2024 03:00:00 - 19/02/2024 04:00:00","BZN|IE(SEM)","Without sequence","48.5","",""
"19/02/2024 04:00:00 - 19/02/2024 05:00:00","BZN|IE(SEM)","Without sequence","49.46","",""
"19/02/2024 05:00:00 - 19/02/2024 06:00:00","BZN|IE(SEM)","Without sequence","52.0","",""
"19/02/2024 06:00:00 - 19/02/2024 07:00:00","BZN|IE(SEM)","Without sequence","62.63","",""
"19/02/2024 07:00:00 - 19/02/2024 08:00:00","BZN|IE(SEM)","Without sequence","76.45","",""
"19/02/2024 08:00:00 - 19/02/2024 09:00:00","BZN|IE(SEM)","Without sequence","90.35","",""
"19/02/2024 09:00:00 - 19/02/2024 10:00:00","BZN|IE(SEM)","Without sequence","109.6","",""
"19/02/2024 10:00:00 - 19/02/2024 11:00:00","BZN|IE(SEM)","Without sequence","115.0","",""
"19/02/2024 11:00:00 - 19/02/2024 12:00:00","BZN|IE(SEM)","Without sequence","120.0","",""
"19/02/2024 12:00:00 - 19/02/2024 13:00:00","BZN|IE(SEM)","Without sequence","92.0","",""
"19/02/2024 13:00:00 - 19/02/2024 14:00:00","BZN|IE(SEM)","Without sequence","82.66","",""
"19/02/2024 14:00:00 - 19/02/2024 15:00:00","BZN|IE(SEM)","Without sequence","77.23","",""
"19/02/2024 15:00:00 - 19/02/2024 16:00:00","BZN|IE(SEM)","Without sequence","78.51","",""
"19/02/2024 16:00:00 - 19/02/2024 17:00:00","BZN|IE(SEM)","Without sequence","91.0","",""
"19/02/2024 17:00:00 - 19/02/2024 18:00:00","BZN|IE(SEM)","Without sequence","107.58","",""
"19/02/2024 18:00:00 - 19/02/2024 19:00:00","BZN|IE(SEM)","Without sequence","110.0","",""
"19/02/2024 19:00:00 - 19/02/2024 20:00:00","BZN|IE(SEM)","Without sequence","110.51","",""
"19/02/2024 20:00:00 - 19/02/2024 21:00:00","BZN|IE(SEM)","Without sequence","92.0","",""
"19/02/2024 21:00:00 - 19/02/2024 22:00:00","BZN|IE(SEM)","Without sequence","72.0","",""
"19/02/2024 22:00:00 - 19/02/2024 23:00:00","BZN|IE(SEM)","Without sequence","71.55","",""
"19/02/2024 23:00:00 - 20/02/2024 00:00:00","BZN|IE(SEM)","Without sequence","61.72","",""
"20/02/2024 00:00:00 - 20/02/2024 01:00:00","BZN|IE(SEM)","Without sequence","56.12","",""
"20/02/2024 01:00:00 - 20/02/2024 02:00:00","BZN|IE(SEM)","Without sequence","48.0","",""
"20/02/2024 02:00:00 - 20/02/2024 03:00:00","BZN|IE(SEM)","Without sequence","47.0","",""
"20/02/2024 03:00:00 - 20/02/2024 04:00:00","BZN|IE(SEM)","Without sequence","46.84","",""
"20/02/2024 04:00:00 - 20/02/2024 05:00:00","BZN|IE(SEM)","Without sequence","43.0","",""
"20/02/2024 05:00:00 - 20/02/2024 06:00:00","BZN|IE(SEM)","Without sequence","41.22","",""
"20/02/2024 06:00:00 - 20/02/2024 07:00:00","BZN|IE(SEM)","Without sequence","44.49","",""
"20/02/2024 07:00:00 - 20/02/2024 08:00:00","BZN|IE(SEM)","Without sequence","51.0","",""
"20/02/2024 08:00:00 - 20/02/2024 09:00:00","BZN|IE(SEM)","Without sequence","75.0","",""
"20/02/2024 09:00:00 - 20/02/2024 10:00:00","BZN|IE(SEM)","Without sequence","76.54","",""
"20/02/2024 10:00:00 - 20/02/2024 11:00:00","BZN|IE(SEM)","Without sequence","74.72","",""
"20/02/2024 11:00:00 - 20/02/2024 12:00:00","BZN|IE(SEM)","Without sequence","71.77","",""
"20/02/2024 12:00:00 - 20/02/2024 13:00:00","BZN|IE(SEM)","Without sequence","66.97","",""
"20/02/2024 13:00:00 - 20/02/2024 14:00:00","BZN|IE(SEM)","Without sequence","65.64","",""
"20/02/2024 14:00:00 - 20/02/2024 15:00:00","BZN|IE(SEM)","Without sequence","74.42","",""
"20/02/2024 15:00:00 - 20/02/2024 16:00:00","BZN|IE(SEM)","Without sequence","74.84","",""
"20/02/2024 16:00:00 - 20/02/2024 17:00:00","BZN|IE(SEM)","Without sequence","83.48","",""
"20/02/2024 17:00:00 - 20/02/2024 18:00:00","BZN|IE(SEM)","Without sequence","88.0","",""
"20/02/2024 18:00:00 - 20/02/2024 19:00:00","BZN|IE(SEM)","Without sequence","155.0","",""
"20/02/2024 19:00:00 - 20/02/2024 20:00:00","BZN|IE(SEM)","Without sequence","190.0","",""
"20/02/2024 20:00:00 - 20/02/2024 21:00:00","BZN|IE(SEM)","Without sequence","164.0","",""
"20/02/2024 21:00:00 - 20/02/2024 22:00:00","BZN|IE(SEM)","Without sequence","105.03","",""
"20/02/2024 22:00:00 - 20/02/2024 23:00:00","BZN|IE(SEM)","Without sequence","75.34","",""
"20/02/2024 23:00:00 - 21/02/2024 00:00:00","BZN|IE(SEM)","Without sequence","67.16","",""
"21/02/2024 00:00:00 - 21/02/2024 01:00:00","BZN|IE(SEM)","Without sequence","70.41","",""
"21/02/2024 01:00:00 - 21/02/2024 02:00:00","BZN|IE(SEM)","Without sequence","59.0","",""
"21/02/2024 02:00:00 - 21/02/2024 03:00:00","BZN|IE(SEM)","Without sequence","53.83","",""
